
422064,"September 28, 2015",Illinois,Chicago,300 block of West 42nd Street,3,2
422035,"September 28, 2015",Illinois,Chicago,5300 block of South Aberdeen Street,2,3
422020,"September 28, 2015",Ohio,Dayton,1921 Oakridge,0,4
421014,"September 27, 2015",Georgia,Greenville,1140 Hill Haven Road,0,10
421358,"September 27, 2015",Illinois,Chicago,5200 block of South Justine,0,4
420855,"September 27, 2015",Missouri,Kansas City,1700 E. 18th St.,0,4
426559,"September 25, 2015",Illinois,Danville,1300 block of May Street,0,4
419718,"September 24, 2015",Illinois,Chicago,5100 block of South Morgan Street,0,5
419250,"September 23, 2015",Louisiana,Shreveport,2900 Block of Peach Street,0,5
418964,"September 23, 2015",Florida,Fort Myers,Dale Street and Veronica S. Shoemaker Boulevard,0,4
419826,"September 23, 2015",Georgia,Norcross,1300 block of Reddington Lane,1,3
417284,"September 20, 2015",Pennsylvania,Philadelphia,900 block of Pratt Street,1,3
416872,"September 20, 2015",Illinois,Chicago,5700 block of South LaSalle,1,5
417013,"September 20, 2015",Oklahoma,Tulsa,Pine and Yale,0,6
416812,"September 19, 2015",Indiana,Indianapolis,3900 block of Graceland Avenue,1,3
418318,"September 17, 2015",South Dakota,Geddes,36705 379th Street,6,0
415687,"September 17, 2015",Michigan,Albion,500 block of W. Broadwell Street,0,4

414580,"September 15, 2015",New Jersey,Newark,Irvine Turner Boulevard and West Kinney Street,0,4
413001,"September 13, 2015",Florida,Ocala,1910 South Pine Avenue,1,5
412996,"September 12, 2015",Louisiana,Shreveport,1500 block of Clanton Street,0,4
412487,"September 12, 2015",New York,Rochester,36 Woodward Street,2,4
412529,"September 12, 2015",Minnesota,Minneapolis,1st Ave. and N. 5th St.,0,6
412539,"September 12, 2015",Minnesota,Minneapolis,1200 block of 22nd Ave. N.,1,3
412557,"September 11, 2015",North Carolina,Charlotte,1000 North Carolina Music Factory Blvd.,0,5
412040,"September 10, 2015",Minnesota,Excelsior (Greenwood),Channel Drive,5,0
411888,"September 8, 2015",Georgia,Berlin,N/A,0,4
409856,"September 8, 2015",Illinois,Chicago,56th and Green,0,4
409732,"September 7, 2015",Indiana,Gary,9300 block of Sunrise,2,4
409601,"September 7, 2015",Colorado,Denver,1909 Blake Street,0,4
408449,"September 5, 2015",North Carolina,Charlotte,6800 block of Fieldvale Place,1,3
408276,"September 5, 2015",Florida,Daytona Beach,300 block of Pearl Street,0,4
409101,"September 5, 2015",Nevada,Las Vegas,5000 Block of Hollywood Boulevard,1,3
408256,"September 5, 2015",Missouri,Columbia,1509 Ashley Street,0,4
404167,"August 30, 2015",Tennessee,Memphis,3300 block of Sobota Circle,1,4
404238,"August 29, 2015",Tennessee,Bristol,618 Henson Road,3,2
405133,"August 29, 2015",Texas,Tyler,638 ENE Loop 323,1,3
403069,"August 28, 2015",New York,Brooklyn,589 Flatbush Avenue,1,3
403669,"August 27, 2015",California,Salinas,928 Blanco Circle,2,2
402113,"August 26, 2015",Illinois,Chicago,3025 W. Van Buren Ave,2,2
401884,"August 26, 2015",Minnesota,Minneapolis (Brooklyn Center),5000 block of Drew Avenue North,0,4
402051,"August 26, 2015",Florida,West Palm Beach,800 block of 19th Street,2,2
402108,"August 25, 2015",Louisiana,New Orleans,Fern Street and Olive Street,1,3

400091,"August 23, 2015",California,Modesto,1100 block of Kansas Avenue,1,7
399883,"August 22, 2015",Florida,Orlando (Pine Hills),State Road 408,0,4
399564,"August 22, 2015",New Mexico,Roswell,302 East Reed Street,3,1
399212,"August 21, 2015",North Carolina,Durham,2700 block of Hinson Drive,0,8
399367,"August 21, 2015",Ohio,Cincinnati,Mathis and Prentice,2,5
398975,"August 20, 2015",Texas,Grulla (La Grulla),FM 2360,2,2
398361,"August 19, 2015",New York,Rochester,500 Genesee Street,3,4
395844,"August 16, 2015",Texas,Fort Worth,3651 Sycamore School Rd,0,6
395757,"August 16, 2015",Illinois,Chicago,5400 block of West Division Street,0,4
395718,"August 16, 2015",South Carolina,Bennettsville,Highway 38N,0,5
395837,"August 15, 2015",Pennsylvania,Pittsburgh,West Prospect Avenue,1,3
395694,"August 15, 2015",California,Los Angeles,57th Street and South Normandie Avenue,0,4
395549,"August 15, 2015",South Carolina,Orangeburg,2868 Bamberg Road,1,3
392131,"August 10, 2015",California,Long Beach,1700 block of East 10th Street,0,4
391263,"August 9, 2015",Mississippi,Forest,Poplar Street,1,3
391219,"August 9, 2015",Michigan,Detroit,15200 block of Hazelridge,1,3
391014,"August 9, 2015",Missouri,Kansas City,40th Street and Pennsylvania Avenue,0,4
390914,"August 8, 2015",North Carolina,Gastonia,4908 Greenwood Drive,2,3
390774,"August 8, 2015",Arkansas,Blytheville,833 Anderson Street,1,11
390526,"August 8, 2015",Texas,Houston,2211 Falling Oaks,8,0
390050,"August 7, 2015",Vermont,Barre (Berlin),3182 Airport Road,4,0
389057,"August 6, 2015",South Carolina,Columbia,1505 Garden Plaza,0,4
389149,"August 4, 2015",Missouri,Saint Louis,2500 block of Semple,1,4
387194,"August 3, 2015",New York,Brooklyn,98 Dwight Street,0,5
385779,"August 2, 2015",New York,Brooklyn,Stanley Avenue and Crescent Street,0,9

386140,"August 2, 2015",Maryland,Baltimore,2700 block of Garrison Avenue,0,7
385824,"August 2, 2015",Illinois,Chicago,4800 block of West Kamerling Avenue,1,4
386066,"August 2, 2015",Georgia,Savannah,Barnard Street,0,5
401742,"August 2, 2015",Illinois,Chicago,6700 block of South Winchester Avenue,0,4
386937,"August 1, 2015",Florida,Orlando,5801 Shenandoah Way,0,4
384662,"July 30, 2015",Pennsylvania,Pittsburgh,Brushton Avenue,0,4
382459,"July 27, 2015",Illinois,Rockford,900 block of Kent Street,0,5
381814,"July 26, 2015",Missouri,Kansas City,Thompson and Colorado,2,3
382170,"July 26, 2015",Louisiana,New Orleans,Piety and Treasure street,0,4
381433,"July 25, 2015",Virginia,Hopewell,500 block of N. 7th Ave,0,4
382413,"July 24, 2015",Pennsylvania,Erie,200 block of West 29th Street,2,4
380162,"July 23, 2015",Louisiana,Lafayette,3141 Johnson Street,3,9
379166,"July 22, 2015",Georgia,Suwanee,5500 block of Old Atlanta Road,5,0
378452,"July 21, 2015",Florida,Miami Gardens,Northwest 25th Avenue and Miami Gardens Drive,1,3
377878,"July 20, 2015",New York,Bronx,E. 153rd St. and the Grand Concourse,0,6
377189,"July 19, 2015",Virginia,Suffolk,100 block of North Capitol Street,0,4
377047,"July 19, 2015",Kentucky,Louisville,2928 W Kentucky St,0,6
377181,"July 19, 2015",North Carolina,Rocky Mount,Interstate 64 and Raliegh Street,0,4
378102,"July 18, 2015",California,San Diego,200 block of South Bancroft Street,0,4
390936,"July 18, 2015",California,Santa Paula,Ojai-Santa Paula Street,0,5
376702,"July 18, 2015",Oregon,Salem,1550 Weston Ct NE,1,4
377423,"July 18, 2015",Louisiana,Baton Rouge,300 Block of Brice Street,2,2
376211,"July 17, 2015",Illinois,Chicago,4400 block of W. Maypole,0,5
376203,"July 17, 2015",Ohio,Cincinnati (Westwood),3100 block of Sunshine Avenue,0,4
375022,"July 16, 2015",Tennessee,Chattanooga,4051 Amnicola Highway,6,2

375773,"July 16, 2015",Texas,Dallas,Singleton and Hampton,0,5
374602,"July 15, 2015",Georgia,Atlanta,500 block of Center Hill Avenue,0,5
375322,"July 15, 2015",Maryland,Baltimore,3500 block of West Garrison Boulevard,1,3
375412,"July 15, 2015",Ohio,Cleveland,700 block of Thornhill,0,7
374965,"July 15, 2015",Michigan,Detroit,9200 block of Memorial,0,4
374630,"July 15, 2015",South Carolina,Holly Hill,7050 Old State Road,4,1
374292,"July 14, 2015",Missouri,Saint Louis,1100 block of Riverview,0,4
373993,"July 13, 2015",California,Norwalk,11959 162nd Street,0,4
373768,"July 13, 2015",California,Stockton,400 block of McCloud Avenue,1,4
373095,"July 12, 2015",Illinois,River Forest,116 Lathrop Avenue,2,3
373063,"July 12, 2015",New Jersey,Jersey City,Sip and Van Wagenen avenues,0,4
370187,"July 7, 2015",Ohio,Cleveland,East 162nd Street and Miles Avenue,1,3
370474,"July 7, 2015",Maryland,Baltimore,900 block of West Fayette Street,3,1
369014,"July 5, 2015",Louisiana,Shreveport,3500 block of Hearne Avenue,0,8
368732,"July 5, 2015",Indiana,Fort Wayne,1400 block of McCulloch Street,0,9
369196,"July 5, 2015",New Jersey,East Orange,200 block of S. Clinton St,1,3
368867,"July 4, 2015",District of Columbia,Washington,2600 Douglas Place SE,1,3
369410,"July 4, 2015",Kentucky,Louisville,2500 block of West Broadway,0,4
368987,"July 4, 2015",Massachusetts,Pittsfield,Dewey Avenue,1,4
368995,"July 4, 2015",New York,Syracuse,Bellevue and Rich Street,0,4
369127,"July 4, 2015",Texas,San Antonio,1100 block of West Avenue,0,4
367780,"July 2, 2015",Indiana,Indianapolis,Lynn and Michigan,1,3
366046,"June 29, 2015",Florida,Opa Locka,13450 N.W. 30th Ave,0,4
365391,"June 28, 2015",Michigan,Detroit,Gratiot and Loretto,0,5
367099,"June 28, 2015",Illinois,Venice,N/A,0,6

365399,"June 28, 2015",Delaware,Harrington,100 block of East St,0,6
364872,"June 27, 2015",Massachusetts,Taunton,Weir Street,1,3
364789,"June 27, 2015",Michigan,Detroit,Stringham Court,0,4
363418,"June 24, 2015",New York,New York (Manhattan),2110 Madison Ave,0,4
361948,"June 22, 2015",Pennsylvania,Philadelphia,700 block of East Hilton Street,0,7
366949,"June 21, 2015",Pennsylvania,Pittsburgh (Wilkinsburg),Rebecca and East Swissvale Avenue,0,4
361708,"June 21, 2015",Kentucky,Lexington,726 Georgetown St,1,4
361212,"June 20, 2015",Michigan,Detroit,Dexter and Webb,1,11
360895,"June 20, 2015",North Carolina,Morven,N/A,0,4
361198,"June 20, 2015",Pennsylvania,Philadelphia,4100 block of Ogden Street,0,11
361014,"June 19, 2015",Rhode Island,Woonsocket,80 River Street,0,4
359830,"June 17, 2015",South Carolina,Charleston,110 Calhoun Street,9,0
359215,"June 16, 2015",Florida,Miami Gardens,600 block of Northwest 177th Street,0,4
358117,"June 15, 2015",New York,Brooklyn,673 Flatbush Avenue,0,4
357597,"June 14, 2015",New Jersey,Camden,2800 block of Mitchell Street,1,3
357667,"June 14, 2015",Oklahoma,Tulsa,1800 block of North Kingston,0,4
357611,"June 14, 2015",Missouri,Saint Louis,1400 block of North Market Street,0,4
357732,"June 13, 2015",Georgia,Fayetteville,600 block of Highway 279,1,4
357164,"June 13, 2015",Ohio,Columbus,1623 E. Hudson Street,4,1
357770,"June 13, 2015",Georgia,Milledgeville,451 North Flynn Street,1,3
357701,"June 13, 2015",New York,Bronx,2409 Creston Avenue,0,5
357590,"June 13, 2015",Oklahoma,Oklahoma City,500 block of Se 69th St,0,4
357220,"June 12, 2015",Florida,Allapattah,24th Avenue and 36th Street,0,4
356065,"June 11, 2015",Connecticut,Bridgeport,468 Trumbull Avenue,1,8
355883,"June 11, 2015",Texas,Houston,3400 Block of Burkett,1,3

355644,"June 10, 2015",California,Los Angeles,South Vermont Avenue and West 88th Street,1,3
355267,"June 9, 2015",Missouri,Saint Louis,North Market Street and North Spring Avenue,1,3
353854,"June 7, 2015",Montana,Deer Lodge,Boulder Creek Road,5,0
353536,"June 6, 2015",New York,Buffalo,100 block of Warren Avenue,1,4
353037,"June 6, 2015",Illinois,Chicago,100 block of North Lorel Avenue,0,5
353382,"June 5, 2015",Iowa,Davenport,900 block of West 3rd St,0,5
352779,"June 5, 2015",Louisiana,New Orleans,2100 Block of Governor Nicholls Street,1,3
351936,"June 3, 2015",New York,Wyandanch,Davidson Street,3,1
350163,"May 31, 2015",Ohio,Cleveland,16209 block of Laverne Avenue,3,1
350021,"May 31, 2015",Maryland,Springdale,9222 Ardwick Ardmore Road,1,3
349976,"May 31, 2015",Connecticut,New Haven,849 Chapel Street,0,5
350182,"May 31, 2015",Georgia,Conyers,4669 Bell Road SE,3,2
349289,"May 30, 2015",California,San Diego,4200 block of Market Street,0,4
348606,"May 28, 2015",Nebraska,Omaha,84th and Q,0,4
348620,"May 28, 2015",Illinois,Chicago,6200 block of South Honore Street,0,5
348673,"May 28, 2015",Pennsylvania,Chester,2700 block of West 3rd Street,1,3
346725,"May 26, 2015",Louisiana,New Orleans,6700 Block of Tara Lane,2,2
346097,"May 25, 2015",Illinois,Decatur,1816 N. Water,1,4
345749,"May 24, 2015",Michigan,Flint,W. 12th Street and Hammerberg Road.,0,7
345681,"May 24, 2015",Massachusetts,Brockton,1002 Main St,0,5
346320,"May 24, 2015",Alabama,Montgomery,Smiley Court,1,3
346179,"May 24, 2015",Missouri,Saint Louis,2700 block of Dayton,0,4
346202,"May 23, 2015",California,Fresno,2400 block of South 9th Street,2,2
344302,"May 20, 2015",Maryland,Baltimore,800 block of Linwood Avenue,1,4
343106,"May 18, 2015",Missouri,Kinloch,8000 block of School Way,0,4

342589,"May 18, 2015",Florida,Miami,Northwest 75th Street and Northwest 16th Avenue,1,4
341622,"May 17, 2015",Texas,Waco,4671 S Jack Kultgen Expy,9,18
341465,"May 16, 2015",Wisconsin,Milwaukee,28th Street and Auer Avenue,0,5
341162,"May 16, 2015",New York,Rochester,188 Lewis Street,0,4
341232,"May 16, 2015",Maryland,Baltimore,1700 block of North Broadway,0,5
340280,"May 12, 2015",Maryland,Capitol Heights,Pard Road,1,4
339229,"May 12, 2015",Arizona,Tucson,800 block of West Calle Medina Road,5,0
337855,"May 10, 2015",Ohio,Cleveland,3600 block of Bosworth Road,1,4
338034,"May 10, 2015",New Jersey,Jersey City,Bostwick Avenue,0,4
337767,"May 10, 2015",New Jersey,Newark,19th Avenue and South 16th Street,1,3
335903,"May 7, 2015",Ohio,Cincinnati,2300 block of Baltimore Avenue,0,4
334681,"May 4, 2015",New York,Buffalo,100 block of Roosevelt Avenue,1,3
334033,"May 3, 2015",Indiana,South Bend,1600 block of South William Street,0,4
333750,"May 3, 2015",Wisconsin,Menasha,North Lake Street,4,1
333584,"May 3, 2015",Texas,Houston,San Jacinto at Elgin,0,6
334047,"May 3, 2015",New York,Bronx,University Avenue,0,4
333576,"May 3, 2015",Ohio,Dayton,2801 Germantown Street,1,6
332732,"May 1, 2015",Wisconsin,Milwaukee,3700 block of 37th Street,2,3
330611,"April 27, 2015",New York,Brooklyn,1365 Flatbush Ave,2,4
330750,"April 27, 2015",Arizona,Gila Bend,State Route 85,2,2
329463,"April 25, 2015",New Jersey,Trenton,Wood Street,0,4
329322,"April 25, 2015",New York,Gates,24 Hinchey Rd,1,6
326792,"April 21, 2015",Texas,Killeen,420 Gilmer St.,2,3
325862,"April 19, 2015",Virginia,Richmond,200 block of West Hill Street,0,4
327341,"April 18, 2015",Alabama,Montgomery,1800 block of Gibbs Court,0,5

325445,"April 18, 2015",Pennsylvania,Williamsport,321 Pine St,0,5
325166,"April 18, 2015",North Carolina,Lumberton,Martin Luther King Drive,1,3
325207,"April 18, 2015",North Carolina,Charlotte,Bost Street,0,4
325618,"April 18, 2015",New Jersey,Patterson,230 Rosa Parks Boulevard,1,3
324424,"April 16, 2015",Arizona,Phoenix,4300 block of East Anderson Drive,5,0
319808,"April 7, 2015",Georgia,Rome,20 Copeland Street,1,3
318125,"April 5, 2015",Pennsylvania,Pittsburgh,Dinwiddie Street,1,3
318221,"April 5, 2015",Kentucky,Louisville,40th and Grand Street,1,4
318297,"April 5, 2015",Indiana,Indianapolis,5000 block of Wildflower Court,0,5
318531,"April 5, 2015",Michigan,Benton Harbor,1000 block of Blossom Lane,0,4
317165,"April 3, 2015",Florida,Daytona Beach,300 block of Henry Butts Drive,0,4
316795,"April 2, 2015",Maryland,Baltimore,1900 block of West Lanvale Street,0,5
314044,"March 27, 2015",Florida,Panama City Beach,5312 Thomas Drive,0,7
313304,"March 26, 2015",Texas,Amarillo,3100 block of Redwood,0,4
312119,"March 24, 2015",Indiana,Indianapolis,3100 block of North Harding Street,4,0
311922,"March 23, 2015",Tennessee,Clarksville,900 block of Carpenter Street,1,4
311348,"March 22, 2015",New Mexico,Albuquerque,10140 Lomas NE,1,6
310573,"March 21, 2015",Florida,Tampa,1802 Seventh Ave,0,4
468151,"March 20, 2015",Texas,Lancaster,1500 block of Reynolds Street,1,5
308839,"March 18, 2015",New Jersey,Newark,200 block of Clinton Place,1,3
308728,"March 18, 2015",Arizona,Mesa,1504 West Main Street,1,5
308687,"March 17, 2015",California,Stockton,748 N Madison St,3,4
307512,"March 15, 2015",California,Compton,2700 block of West Alondra Boulevard,0,4
306897,"March 14, 2015",Georgia,Atlanta,2900 block of Delmar Lane,0,5
308201,"March 14, 2015",California,Coachella,84000 block of Bagdad Avenue,0,4

305907,"March 13, 2015",Mississippi,Brookhaven,1097 South First St.,2,3
304238,"March 10, 2015",Georgia,Columbus,3023 Victory Drive,0,5
303659,"March 9, 2015",Illinois,Chicago,200 block of West 105th,1,3
302786,"March 8, 2015",South Carolina,Seneca,Wells Highway,1,3
300860,"March 4, 2015",California,San Bernardino,190 block of West Club Center Drive,2,5
300660,"March 1, 2015",Florida,Orange County,4900 block of Steyr Street,0,4
299344,"March 1, 2015",Michigan,Detroit,9855 Chalmers St,1,5
299190,"February 28, 2015",Maryland,Baltimore,4300 block of Welbourne Road,1,3
298122,"February 26, 2015",Missouri,Tyrone,18279 Highway H,8,1
297681,"February 25, 2015",Texas,Houston,Mallow St.,3,3
588835,"February 23, 2015",Florida,Daytona Beach,Sheridan Road,0,4
296215,"February 22, 2015",Texas,Killeen,1706 Godman St.,4,1
296121,"February 22, 2015",Georgia,Clarkesville,281 Lower Pond Court,3,2
296327,"February 22, 2015",South Carolina,Charleston,4224 Dorchester Road,0,4
295871,"February 20, 2015",California,Sacramento,1417 R Street,0,4
295502,"February 17, 2015",Arkansas,Little Rock,7900 Scott Hamilton,1,3
293883,"February 15, 2015",California,Long Beach,200 block of W. 14th Street,0,5
290626,"February 9, 2015",Florida,New Port Richey,9552 Adler Street,3,1
290510,"February 8, 2015",Tennessee,Maury City,251 Dupree Road,0,6
289811,"February 7, 2015",Georgia,Douglasville,3640 Willow Tree Circle,5,2
290098,"February 6, 2015",Oklahoma,Tulsa,1219 N. Sheridan Road,1,4
289146,"February 5, 2015",Ohio,Beachwood (Warrensville Heights),Harvard Road,3,3
287529,"February 1, 2015",New York,Syracuse,1217 West Fayette Street,0,6
287031,"February 1, 2015",New York,New York (Manhattan),3345 Broadway,1,4
286810,"January 31, 2015",Georgia,Lagrange,100 block of Woodstream Trail,4,0

285549,"January 28, 2015",Georgia,Dekalb County,1600 block of Panola Road,1,3
285123,"January 26, 2015",California,Stockton,1500 block of E. 9th Street,1,3
282956,"January 24, 2015",New York,Arverne (Queens),231-11 148th Avenue,4,1
283041,"January 24, 2015",Nebraska,Omaha,3402 Parker St,3,5
283115,"January 23, 2015",Massachusetts,Boston,954 Parker Street,0,6
281663,"January 20, 2015",Tennessee,Clarksville,321 Lansinger Lane,1,3
281039,"January 19, 2015",Texas,San Antonio,1000 block of Gibbs St.,2,5
279254,"January 16, 2015",California,Oakland,105th and Edes,2,2
298773,"January 13, 2015",Virginia,Portsmouth,4100 block of Portsmouth Boulevard,0,5
278927,"January 13, 2015",Illinois,Rockford,700 block of Oakley Avenue,2,2
276845,"January 11, 2015",North Carolina,Hope Mills,1900 block of Gumberry Road,2,5
277480,"January 11, 2015",Florida,Lakeland,7665 Chase Road,1,3
276766,"January 11, 2015",California,San Jose,3840 Monterey Hwy,0,5
276536,"January 10, 2015",Kansas,Wichita,4859 E Harry Street,2,2
276459,"January 9, 2015",California,San Francisco,Laguna and Page streets,4,0
275986,"January 8, 2015",Massachusetts,Boston,104 Harrishof Street,1,3
275064,"January 7, 2015",Tennessee,Chattanooga,773 West Main Street,1,3
274867,"January 6, 2015",Florida,Miami,1300 block of NW 62nd Street,1,3
273535,"January 4, 2015",Virginia,Roanoke,3634 Shenandoah Ave NW,2,4
273397,"January 4, 2015",Texas,Dallas,2000 block of Ben Hur St.,3,1
273965,"January 2, 2015",Georgia,Savannah,500 block of W. 54th Street,1,4
272016,"January 1, 2015",Tennessee,Memphis,Interstate 240 and Poplar Avenue,0,5
271919,"December 31, 2014",California,Los Angeles,81st Street and Western Avenue,1,3
271363,"December 29, 2014",Louisiana,New Orleans,Poydras and Bolivar,0,4
269679,"December 27, 2014",California,Los Angeles,8800 block of South Figueroa Street,1,3

270036,"December 27, 2014",California,Sacramento,4000 block of May Street,0,4
269167,"December 26, 2014",Illinois,East St. Louis,2500 block of Summit Avenue,1,3
268598,"December 24, 2014",Missouri,Saint Louis,18th and Pine,1,3
267792,"December 23, 2014",Kentucky,Winchester,260 Oxford Drive,1,3
282186,"December 22, 2014",New York,Webster,191 Lake Road,3,2
268282,"December 22, 2014",Michigan,Detroit,Charlevoix and Philip,1,3
267721,"December 22, 2014",Illinois,Chicago,5700 block of South Green Street,0,5
266570,"December 21, 2014",Florida,Sarasota,South Washington Boulevard,2,2
268910,"December 21, 2014",Mississippi,Waynesboro,Central Avenue,1,4
266424,"December 21, 2014",Illinois,Calumet City,600 block of Escanba,1,8
266407,"December 20, 2014",Illinois,Rockford,3200 block of Montrose Avenue,4,0
264901,"December 16, 2014",New Jersey,Elizabeth,Anna Street,0,4
263376,"December 14, 2014",Florida,Miami,1311 Northwest 2nd Avenue,1,4
263382,"December 13, 2014",Florida,Tampa,810 E. Skagway Ave.,0,5
262202,"December 12, 2014",Oregon,Portland,717 North Killingsworth Court,0,4
262147,"December 12, 2014",Georgia,Macon,2822 Bloomfield Drive,3,3
259935,"December 7, 2014",Indiana,South Bend,16000 block of Roosevelt Road,0,4
227011,"December 2, 2014",Missouri,Saint Louis,6000 block of Virginia Avenue,1,5
226983,"December 2, 2014",Virginia,Newport News,6128 Jefferson Ave ,0,5
226388,"November 30, 2014",New York,Brooklyn,375 Remsen Avenue,0,4
226534,"November 30, 2014",Tennessee,Chattanooga,2412 East 13th Street ,0,5
225903,"November 29, 2014",Georgia,Atlanta,1600 block of Richmond Avenue,3,2
226150,"November 29, 2014",New Jersey,Newark,348 S Orange Ave,1,3
225830,"November 28, 2014",Tennessee,Memphis,1849 East Brooks Road ,0,4
226018,"November 27, 2014",Texas,Weir,County Road 934,2,3

225036,"November 26, 2014",California,San Francisco,Mission and 13th streets,0,6
224362,"November 23, 2014",Virginia,Accomack County,Parksley Road,0,4
224131,"November 23, 2014",Colorado,Denver,Federal Boulevard and 16th Avenue,1,4
223651,"November 22, 2014",Ohio,Cleveland,1400 block of East 92nd Street,4,1
223799,"November 22, 2014",South Dakota,Sisseton,Fourth Avenue,4,1
223729,"November 22, 2014",Ohio,Springfield,Clifton Avenue and Rice Street,1,3
223582,"November 21, 2014",Pennsylvania,Pittsburgh,600 block of Miller Avenue,0,6
222792,"November 19, 2014",Illinois,Chicago,700 block of North St. Louis Avenue,1,3
222393,"November 18, 2014",Nevada,North Las Vegas,Englestad Street,0,4
221554,"November 16, 2014",Ohio,Akron,1891 East Market Street,1,4
224746,"November 16, 2014",Texas,El Paso,115 S. Durango,0,6
221347,"November 15, 2014",Missouri,Springfield,2555 N. Glenstone,4,0
221577,"November 15, 2014",Florida,Miami,NW 55th and 12th,1,3
217831,"November 8, 2014",California,Pomona,499 E. Arrow Highway,0,5
218054,"November 7, 2014",California,Los Angeles,East 126th Street and North Compton Avenue,0,4
217401,"November 7, 2014",California,Compton,136th Street ,0,4
216533,"November 5, 2014",California,San Francisco,1100 block of Alabama Street ,0,4
212884,"October 29, 2014",Tennessee,Memphis,Yale Road and Ramill Road,0,5
211348,"October 26, 2014",Kentucky,Cadiz,1410 Old Dover Road,4,0
210363,"October 24, 2014",Washington,Marysville,5611 108th St Ne,5,1
210151,"October 24, 2014",California,Sacramento,2030 Arden Way,2,3
209134,"October 18, 2014",New York,Queens,33-02 Queens Blvd,0,4
207145,"October 18, 2014",South Carolina,Graniteville,192 Breezy Hill Road,1,3
207687,"October 18, 2014",New York,Brooklyn,Lenox Road,0,4
206303,"October 16, 2014",Michigan,Detroit,Mogul Street,1,3

205726,"October 14, 2014",Georgia,Peachtree Corners,6505 Bannor Lane,3,2
205298,"October 13, 2014",Georgia,Atlanta,85 Mount Zion Road,0,4
204477,"October 12, 2014",Georgia,Atlanta,Arthur Langford Jr Place,1,3
204310,"October 12, 2014",California,Stockton,1100 block of East March Lane,3,1
204236,"October 11, 2014",New York,Utica,222 Bleecker Street,0,5
202981,"October 8, 2014",Georgia,Atlanta,Auburn Avenue and Edgewood Avenue,0,4
204254,"October 8, 2014",New York,Guilderland,1846 Western Ave,4,0
201630,"October 5, 2014",Florida,Jacksonville,7300 block of Linda Drive,3,1
201052,"October 5, 2014",Michigan,Detroit,East 7 Mile Road and Sherwood Street,1,5
201648,"October 4, 2014",Tennessee,Memphis,1400 block of Gherald Street,2,2
201502,"October 4, 2014",California,Pomona,1925 West Holt Avenue ,0,4
198051,"September 29, 2014",South Carolina,Walterboro,29 Sandy Dam Lane,1,7
198527,"September 29, 2014",California,Fresno,2300 block of West Fountain Way ,0,4
197416,"September 28, 2014",Pennsylvania,Philadelphia,2800 block of Hope Street,0,4
197384,"September 28, 2014",Florida,Miami,NW 7th Ave and NW 64th Street,0,15
197287,"September 27, 2014",Missouri,Saint Louis,2000 block East John Avenue,0,5
198064,"September 26, 2014",South Carolina,Darlington County,600 block of Turner Road,1,4
194945,"September 21, 2014",Ohio,East Liverpool,440 First St,0,4
193960,"September 20, 2014",Mississippi,Panola County,N/A,2,2
193570,"September 19, 2014",New York,Queens,32-14 106th St,0,4
192851,"September 18, 2014",Florida,Bell,NW 30th Street and NW 39th Terrace,8,0
191416,"September 15, 2014",Louisiana,New Orleans,Chef Menteur Highway and Dale Street,0,5
190874,"September 14, 2014",Texas,Flour Bluff,229 Naval Air Station Drive,3,1
190599,"September 14, 2014",Alaska,Anchorage,225 E Fifth,0,6
189562,"September 11, 2014",Michigan,Detroit,14000 block of Patton,1,7

186488,"September 6, 2014",Georgia,Macon,576 Poplar Street,0,5
188332,"September 6, 2014",Florida,Orange County,South Orange Blossom Trail,0,4
185393,"September 4, 2014",Michigan,Flint,2400 block of Martin Luther King Boulevard,0,5
185430,"September 3, 2014",California,Los Angeles,East 27th and Stanford ,0,6
184507,"September 2, 2014",California,Highland,25000 block of Fifth Street ,0,5
185196,"September 2, 2014",Mississippi,Jackson,3622 Medgar Evers Boulevard,2,3
183432,"August 31, 2014",California,Livermore,200 block of South Q Street ,0,5
182974,"August 29, 2014",Florida,Brooksville,820 Peach St,3,1
181947,"August 27, 2014",Michigan,Detroit,16600 block of Edmore,1,3
180007,"August 24, 2014",California,San Fernando,1400 block of Celis Street ,3,4
180018,"August 24, 2014",Illinois,Chicago,8300 block of South Halsted Street,1,3
180580,"August 24, 2014",Georgia,Augusta,1013 Carrie Street,1,3
178425,"August 20, 2014",Tennessee,Memphis,1400 block of Briarcrest Lane,0,5
178006,"August 18, 2014",Louisiana,Saint Martinville,Main and Hyacinth streets,0,4
175839,"August 17, 2014",Nevada,Las Vegas,Owens Avenue and H Street,0,4
175911,"August 17, 2014",New York,Queens,153-38 118th Ave,0,4
175943,"August 17, 2014",Massachusetts,Boston,Edinboro Street,0,4
177770,"August 17, 2014",California,East Palo Alto,Purdue Street and Georgetown Avenue,1,3
175788,"August 16, 2014",Utah,Salt Lake City,122 Pierpont Avenue,0,6
175779,"August 16, 2014",New Jersey,Plainfield,West 3rd Street and Monroe Avenue,1,3
174560,"August 14, 2014",Tennessee,Memphis,797 Pope Street,1,3
174544,"August 13, 2014",Tennessee,Clarksville,Treeland Drive,0,4
175767,"August 13, 2014",Louisiana,New Orleans,New Orleans and North Rocheblave streets,0,4
173369,"August 12, 2014",New York,Buffalo,Oakmont Avenue,1,3
173628,"August 12, 2014",Georgia,Bartow County,Brent Circle,2,3

